23759,13536
23767,13615
23930,141747
23950,28448
24047,24383
24053,74775
24097,4146
24098,124055
24121,7206
24156,62393
24160,145
24286,419
24307,24306
24308,24306
24319,8667
24326,3475
24395,26420
24534,147018
24554,12388
24556,12388
24557,12388
24564,10837
24565,10837
24687,147018
24689,147018
24696,29696
24699,23140
24778,145611
24790,7515
24796,121500
24893,24892
24923,37392
24955,10036
25010,18807
25066,25065
25133,15894
25201,5533
25217,7948
25227,2979
25297,17275
25351,22227
25389,115409
25444,5578
25529,22239
25570,1914
25645,15071
25655,118718
25676,11048
25695,23770
25750,18755
25900,21995
25993,12473
26008,2701
26077,26076
26080,3665
26090,147117
26098,21653
26111,41751
26117,14683
26132,26131
26170,114859
26263,19681
26323,115033
26388,28262
26505,100070
26557,6690
26654,14709
26684,4486
26692,17509
26713,11908
26805,26802
26819,19645
26829,119477
26830,119477
26860,5280
26887,33848
26904,11242
27004,11437
27009,123150
27114,21713
27219,3995
27272,4520
27304,27303
27328,4868
27381,27721
27518,27516
27546,9474
27610,31718
27638,27637
27669,16559
27698,25109
27823,14842
27874,3217
27899,44208
28106,28105
28209,4863
28210,4863
28211,4863
28297,1513
28350,144257
28481,29466
28504,13263
28642,125510
28744,28743
28783,28782
28886,58609
28901,11305
28902,671
28969,116104
28970,116104
29031,13684
29051,10488
29075,127
29086,3330
29116,145795
29134,5738
29163,29162
29183,3028
29205,10903
29226,16758
29406,16612
29420,16679
29439,118656
29443,7425
29457,129476
29506,68181
29519,124359
29520,26785
29535,29871
29559,9605
29569,29395
29581,9445
29628,6241
29682,4338
29707,15299
29714,22031
29746,150135
29899,14652
29913,5028
30018,30835
30068,24609
30070,130097
30131,30129
30192,12335
30195,30193
30200,137100
30210,30208
30253,18531
30265,3717
30271,12349
30356,131070
30505,7368
30518,3835
30537,2993
30544,7784
30548,38365
30583,24450
30584,10477
30649,15483
30656,4958
30710,1177
30781,16414
30934,147032
30979,5074
31185,31809
31277,7957
31314,14442
31319,23495
31344,8429
31354,31352
31393,10441
31457,23651
31473,33523
31492,15957
31541,39563
31598,4272
31712,31710
31719,6469
31784,31783
31830,11917
31832,137883
31894,14889
31915,121668
31945,7993
31946,4794
31980,9839
32003,29787
32023,24641
32062,13670
32063,3267
32092,35403
32093,35403
32139,18210
32225,42859
32262,129844
32266,27374
32267,127348
32299,1845
32328,153711
32415,29825
32463,18373
32491,32490
32496,9406
32518,7994
32545,128198
32554,32552
32559,121656
32576,141199
32668,122840
32712,48829
32760,143879
32844,32843
32850,132395
32860,10597
32964,19183
33061,15757
33184,33182
33267,11788
33348,2963
33357,24315
33359,4593
33362,26307
33386,11886
33437,134782
33471,33469
33510,79174
33564,17615
33600,15098
33612,34446
33620,28989
33707,16959
33876,21330
33882,25241
33921,27014
33941,33940
33976,10571
33977,24346
34034,34033
34044,34042
34058,19582
34062,94503
34073,6267
34099,2721
34309,24436
34453,14146
34515,43810
34538,34537
34554,4625
34576,5064
34590,34589
34654,21881
34669,28108
34746,142140
34945,10191
34966,10329
35009,21648
35047,35046
35049,10211
35264,33848
35321,24617
35323,24680
35326,22133
35340,4281
35366,142140
35406,11558
35420,123409
35429,35428
35442,36545
35471,29162
35602,47809
35631,3246
35638,22778
35679,115078
35695,14255
35730,14723
35734,26275
35806,343
35843,11908
35844,11908
35856,51248
35857,51248
35884,17386
35886,7945
35893,74491
35928,31086
35947,39729
36011,2439
36042,45021
36047,1282
36094,64375
36098,31981
36099,152
36124,34100
36211,36210
36278,140649
36490,36489
36493,32211
36525,37617
36527,127096
36528,7302
36626,36625
36685,20845
36690,42719
36701,36698
36713,35106
36763,35443
36776,36774
36794,8579
36975,36974
36984,36983
37008,3694
37035,37033
37052,37051
37061,117828
37063,22126
37090,37091
37199,36923
37203,22900
37269,10583
37303,143882
37309,623
37314,419
37393,37392
37405,16104
37408,143882
37484,37483
37511,1235
37541,37540
37565,9441
37580,3176
37649,24906
37694,31622
37752,147263
37773,5590
37840,23776
37843,7873
37859,37783
37976,280
37993,48694
38042,5974
38043,66968
38064,153820
38075,56807
38143,91612
38196,33940
38197,33940
38228,596
38230,4689
38280,155013
38332,38331
38562,18286
38589,17373
38592,13983
38609,124813
38615,51462
38696,128155
38802,38799
38823,38952
38874,9867
38889,14556
38897,38896
38898,11013
38899,11013
38976,508
38978,23663
39065,31074
39070,38258
39100,3233
39143,8993
39230,39231
39249,40467
39347,13399
39363,76622
39380,23252
39441,133100
39472,45274
39479,25093
39525,104982
39622,8987
39652,28884
39656,39655
39663,299
39698,14766
39717,35443
39733,27525
39752,11908
39765,131805
39803,115701
39808,15139
39839,28852
39879,8519
39888,1598
39937,9993
39943,14048
39956,1662
39976,29216
39996,12744
40007,136859
40008,18674
40144,34172
40148,2993
40236,6269
40245,128625
40333,35235
40350,11558
40367,13822
40376,19211
40489,142049
40612,22624
40633,62505
40669,132833
40679,3477
40707,144885
40710,33849
40760,137879
40860,3872
40863,20674
40869,145541
40934,23303
40975,58391
41019,7920
41020,7920
41054,38295
41122,5074
41128,1099
41214,37549
41248,39718
41257,41029
41356,62024
41357,15638
41449,33714
41462,37552
41487,126434
41497,48506
41598,5226
41680,21604
41702,116459
41752,41751
41757,121786
41789,38074
41806,37561
41936,116459
41937,116459
41978,124462
42021,139816
42054,9993
42307,16222
42351,39911
42401,23184
42455,155037
42457,13148
42483,47787
42523,13263
42552,22232
42597,42466
42628,19325
42650,5578
42732,14471
42790,4886
42813,40708
42833,36974
42839,4386
42923,4752
42976,42973
42978,47511
43004,43003
43017,99788
43026,5865
43034,129670
43091,62573
43093,30371
43146,78353
43171,20719
43173,127581
43200,33609
43201,33609
43221,17693
43342,130319
43343,88351
43393,4400
43410,43408
43435,24822
43444,43443
43590,39548
43606,40280
43669,113064
43671,41023
43730,124446
43745,41030
43773,5524
43803,73201
43864,1101
43915,38640
43918,4248
43962,59917
43997,1760
44141,50830
44171,135483
44199,20133
44293,11973
44463,134440
44529,41781
44531,44427
44579,61245
44605,2204
44611,40849
44633,53160
44634,53160
44635,53160
44638,11163
44666,44185
44684,34896
44691,8758
44769,115078
44785,29994
44827,59520
44970,41751
45016,154507
45034,25995
45038,124271
45103,133482
45220,26533
45316,4952
45356,45355
45486,22094
45492,24617
45503,14846
45546,40298
45563,35711
45614,40110
45615,40110
45621,45620
45661,46549
45704,146488
45760,128138
45771,13913
45798,45797
45883,4281
45912,2758
45929,45927
46010,130801
46016,544
46131,118624
46222,12853
46223,12853
46243,29725
46266,52486
46289,139539
46341,46340
46359,40344
46375,26215
46472,139451
46513,31232
46563,140617
46580,8142
46591,41431
46643,68415
46675,2987
46686,35260
46694,1650
46871,46870
46899,629
46908,16130
47080,39058
47082,10583
47124,9997
47133,22902
47134,10719
47245,31232
47247,53145
47254,49580
47358,31892
47439,13796
47452,47453
47639,122590
47647,3086
47776,17696
47860,1099
47882,121160
47885,47884
47959,136762
47999,14136
48007,143730
48032,1641
48077,121620
48091,27473
48110,5213
48140,15359
48144,85029
48146,1943
48153,46168
48179,15583
48180,15685
48231,32114
48331,134074
48382,4857
48438,48436
48446,38931
48447,38931
48494,33786
48534,27121
48576,48575
48630,125041
48664,48663
48665,140950
48754,131150
48756,16992
48788,92961
48839,48838
48840,46216
48851,48850
48884,22573
48892,153820
48935,12165
48947,51227
48960,124462
48990,34683
49007,11215
49036,13940
49070,34687
49074,14008
49151,34670
49173,84653
49180,134577
49181,48760
49215,35403
49227,77777
49241,32847
49251,1199
49306,1988
49349,42653
49367,15289
49403,49402
49420,13032
49461,3999
49481,49480
49484,49483
49541,49537
49542,49538
49602,15860
49786,49784
49833,3544
49857,51410
49859,72504
49976,38931
49991,34615
50024,21035
50113,88838
50151,22960
50192,5655
50204,122877
50270,11661
50299,76278
50306,50305
50349,52853
50385,2013
50439,64551
50472,142140
50562,50561
50623,46301
50652,66559
50766,136410
50776,11679
50783,146827
50795,122590
50899,129051
50935,50932
50950,119506
50958,149471
50964,50963
50979,46175
51020,33681
51021,33681
51080,115111
51116,1864
51141,24450
51142,138300
51143,1988
51153,116416
51215,27661
51250,47453
51282,34409
51303,51302
51307,146827
51324,27095
51333,126682
51337,51336
51355,7719
51423,26866
51446,52076
51464,40654
51469,39802
51495,114164
51545,3046
51588,63223
51687,31696
51826,24797
51839,15685
51856,36979
51887,35591
51944,6903
51947,131589
51963,14115
51978,47987
51983,51981
52026,41030
52036,20354
52082,51463
52187,49670
52212,51594
52215,14329
52220,51743
52306,49798
52338,52336
52357,3477
52360,7584
52380,54487
52483,2228
52485,52484
52496,820
52528,129670
52571,138375
52578,9076
52698,21737
52723,16893
52773,670
52778,45541
52787,13080
52802,5458
52804,23414
52814,45062
52821,52820
52870,1817
52884,52882
52950,152924
53059,50053
53161,29725
53173,53172
53203,47614
53210,54031
53264,58180
53298,129249
53326,47206
53336,3670
53343,76083
53402,4820
53524,9378
53550,53480
53569,50494
53612,152
53658,123617
53672,50476
53711,29825
53722,53721
53745,58016
53803,54195
53804,54195
53809,53807
53816,46400
53829,85153
53865,56710
53878,38030
53879,35591
53888,125882
54040,115501
54042,24669
54062,30759
54073,123315
54115,26575
54183,56222
54184,56223
54185,54186
54232,21553
54341,127106
54367,131561
54438,21925
54517,54516
54518,9262
54528,52833
54603,20863
54749,152481
54795,54794
54929,136082
54993,51895
55244,55243
55250,55249
55393,55392
55441,55439
55478,24450
55486,136335
55489,136334
55503,4835
55607,131502
55640,19877
55657,3609
55770,135505
55771,135505
55977,148780
56038,40850
56109,40764
56323,37847
56620,10056
56695,12921
56698,91668
56725,32349
56792,45260
56806,56805
56819,603
56823,11155
56829,35332
56863,18576
57002,63641
57134,56651
57199,57198
57220,125827
57271,90293
57502,39724
57525,57524
57558,9243
57559,9243
57609,139348
57610,139348
57687,4694
57733,57732
57750,126226
57768,55373
57810,31484
57852,4326
57897,33106
57967,115030
58045,1791
58125,28620
58138,5832
58144,24321
58154,58153
58187,38936
58194,129810
58244,32399
58248,243
58273,59440
58288,53769
58382,74152
58400,6929
58635,153853
58714,55560
58738,5437
58762,40468
58822,52573
59005,57695
59079,57020
59080,57020
59112,43115
59180,46301
59242,76655
59270,58812
59276,59275
59309,59237
59537,145861
59567,33056
59689,62394
59767,136227
59771,54979
59875,59874
59920,59919
59927,69229
60142,135632
60158,3993
60367,53560
60521,35899
60592,137879
60610,15860
60689,147808
60710,131308
60711,131308
60893,47906
61097,123315
61139,61137
61322,23833
61487,1126
61522,61520
61642,61641
61670,56666
61939,14037
61952,4887
61966,56441
62015,21995
62030,17087
62201,6164
62377,17133
62409,102067
62465,144772
62506,62505
62546,62545
62547,62545
62685,130978
62996,127473
63206,32858
63243,46589
63245,139397
63268,67174
63322,60630
63507,55369
63581,145430
63653,66895
63655,44381
63809,63808
63845,139860
63885,23632
63886,23632
63897,64102
63936,4944
63944,137879
64003,50506
64044,1661
64046,65546
64086,17214
64119,1279
64134,152492
64331,60481
64334,62867
64343,45404
64362,138502
64388,85278
64397,40022
64408,64406
64462,2710
64476,148449
64575,22638
64670,46070
64681,62278
64698,50694
64735,153820
64979,10359
65020,62927
65022,64442
65121,10157
65201,65200
65218,65217
65258,3128
65810,13091
66051,82341
66334,23107
66336,34886
66456,66455
66500,150747
66549,135396
66633,3496
66668,65911
66827,141228
66851,41028
66990,7668
67006,16740
67062,67061
67138,29435
67153,66183
67194,30405
67273,1177
67569,37661
67616,125612
67787,134187
67923,118675
68030,137767
68051,66302
68135,68134
68158,60464
68205,68204
68370,146412
68423,54812
68504,55890
68729,119771
68771,53679
68981,139539
69094,69093
69120,44615
69269,44296
69342,135879
69438,7149
69439,7149
69542,69540
69611,69610
69701,58220
69762,64200
69814,121403
69979,68671
69982,90743
69998,97095
70103,70102
70116,147117
70159,24868
70169,27480
70501,151
70529,142195
70584,150987
70904,70903
70925,2460
70942,91612
71011,22182
71125,123897
71251,71250
71264,71262
71265,71263
71477,71476
71691,70428
71748,137762
71821,73508
71864,132810
72165,39576
72203,65230
72353,58220
72377,73272
72384,142431
72401,71713
72415,38721
72492,105687
72497,131213
72580,31850
72751,72750
72793,46687
72963,72962
73146,50974
73165,359
73337,126187
73384,143879
73385,1099
73389,125827
73499,90744
73646,132136
73656,25496
73704,59122
73705,61042
73712,73710
73838,139941
74159,46458
74274,56429
74391,65638
74552,24771
74558,32451
74574,138347
74672,139970
74864,74509
74901,74900
74912,134922
74952,13253
74959,105930
74978,64115
75019,147234
75035,75034
75055,28397
75127,2241
75280,72299
75307,14316
75447,144088
75493,75492
75663,139477
75738,75737
75849,68016
75852,104982
76009,75077
76040,118675
76042,135963
76043,45537
76093,117066
76107,122788
76148,126794
76177,72421
76186,73098
76207,144387
76253,1279
76254,12581
76273,117725
76304,127079
76305,127078
76355,47820
76359,114240
76553,98147
76586,141450
76707,2353
76731,64004
76776,117517
76893,100420
76911,76084
76912,135442
76953,102085
77029,124403
77099,73519
77105,115627
77106,146036
77133,22059
77432,77431
77473,148182
77685,75658
77703,6501
77767,145698
78269,114239
78526,17552
78571,77107
78835,137865
79056,125054
79195,107943
79416,44721
79420,32951
79424,38916
79448,79447
79765,115299
79809,122678
79866,122654
79879,131371
79886,123731
79895,96046
80282,66344
80394,114236
80457,80456
80590,115858
81057,98305
81083,129038
81086,135963
81273,60361
81593,2979
81988,108297
82032,8016
82071,13032
82242,63693
82322,82321
82355,118238
82362,82361
82472,26072
82524,87500
82567,71198
82648,25155
82756,154285
82820,33459
82831,47511
82879,10263
82891,76896
83221,71250
83290,121212
83445,66509
83479,83477
83549,153422
83602,153820
83709,83708
84264,84263
84396,84395
84729,99682
84807,102504
84902,144273
85009,120653
85172,85171
85212,70274
85274,31554
85687,59310
86335,2549
86561,86560
86607,75965
86708,86707
86909,83577
86971,68895
87005,36545
87211,86990
87597,48461
87602,27559
87631,18080
87720,88627
87748,76248
87759,41463
88124,88122
88267,87267
88406,87184
88408,6269
88497,126724
88550,86844
88595,88627
89218,82987
89666,76537
89823,85008
89865,127782
89866,127782
89911,148382
89937,27566
90101,137312
90344,110192
90828,41023
91003,128898
91178,121874
91203,23413
91648,148928
91802,146647
91946,71699
92111,92110
92376,115554
92814,92813
93100,16009
93281,92845
93335,119369
93454,79070
93801,153820
94272,82098
94566,111422
94653,115351
94770,137562
94782,142376
94795,137136
94884,115811
94889,134543
95332,116017
95356,149307
95368,95367
95564,117139
95572,127176
95662,40224
95999,88308
96252,149993
96435,121161
96483,134149
96868,82393
97035,131337
97150,16519
97272,128785
97596,141110
97616,94843
97671,152764
97677,127968
98065,74785
98192,22232
98201,85004
98223,137862
98288,19974
98291,22232
98400,137120
98437,120161
98438,120378
98502,57791
98573,38118
98626,137904
98676,114128
98759,62020
98865,142135
99114,137135
99115,137135
99136,99135
99449,63473
99759,139895
99963,138406
100046,135844
100265,72081
100390,140717
100492,138481
100536,71086
100599,123844
100678,55932
100810,100809
100904,37617
100938,121425
101019,121599
101030,135367
101724,21604
102206,50404
102207,50404
102456,114497
102466,120562
102773,140796
102982,138918
103528,68622
103747,5146
104370,139357
104374,148479
104584,146129
104723,153638
104905,104263
104977,122888
104986,78722
105781,42458
105875,138884
105938,54717
105966,120204
106057,137908
106089,82740
106223,138273
106269,145664
106670,67118
106728,132066
106842,121720
106870,138495
106932,106919
106937,26533
106952,96390
107157,88528
107199,91875
107322,115812
107335,77776
107348,84427
107409,130802
107434,118205
107627,74820
107628,74820
108238,93185
108348,116583
108418,146178
108435,145274
108523,115928
108540,33820
108617,139370
108695,43535
109144,92394
109191,135494
109192,135494
109248,148835
109358,103502
109380,141390
109458,125044
109500,96095
109515,122678
109608,117557
109640,83144
109703,122898
109754,8942
109760,911
109950,115308
109975,120232
110083,140504
110086,72206
110113,130236
110132,51477
110194,148855
110215,149553
110234,74195
110303,130553
110403,115983
110427,71713
110428,71713
110527,121414
110548,97191
110587,146859
110775,147238
110812,110798
110835,106610
110876,74861
110977,121103
111036,78783
111120,54068
111139,132007
111175,129569
111180,121103
111194,119605
111207,122659
111285,127848
111352,145071
111383,66035
111424,97612
111614,33063
111660,138870
111661,145773
111709,134573
111717,115651
111728,118624
111770,133056
111778,3267
111783,105643
111789,48694
111790,48694
111816,137503
111817,91697
111828,121620
111853,128832
111932,33664
111985,134013
112011,107813
112069,144286
112082,100612
112086,77914
112104,805
112107,138350
112108,127658
112123,135246
112136,114223
112148,1717
112202,152320
112222,144116
112228,116435
112240,139487
112285,137908
112319,138347
112357,149174
112383,141372
112418,96056
112480,35348
112544,96449
112693,111125
112709,122940
112772,82583
112788,136757
112789,136758
112934,32954
112958,86743
113370,23640
113383,115849
113384,115849
113443,134701
113518,91
113639,123536
113716,137901
113719,17032
113727,11088
113879,117458
113885,116164
113887,93204
113994,120828
114098,80741
114104,89618
114113,114119
114259,1349
114277,27
114285,618
114304,91106
114369,3076
114374,177
114389,39025
114401,1338
114405,114426
114411,114436
114433,25909
114462,114471
114501,121332
114519,119279
114540,22300
114545,139487
114561,123194
114577,137862
114579,19951
114582,123342
114591,21357
114600,114654
114606,118021
114609,16612
114610,23870
114617,58252
114628,114654
114631,38260
114633,109198
114635,100838
114637,114668
114638,114675
114648,114672
114656,70110
114658,114662
114687,114693
114701,103638
114703,114719
114733,1503
114769,61763
114780,120471
114787,96587
114799,84926
114800,73864
114810,117469
114812,70696
114827,114849
114829,100916
114887,145555
114895,115185
114900,114928
114937,103338
114940,141678
114943,118857
114947,84310
115003,115028
115010,123371
115081,115106
115093,25766
115194,115216
115204,115221
115205,115221
115232,115252
115309,44570
115355,140332
115379,110704
115381,10246
115421,5690
115451,115468
115460,115459
115466,140583
115491,127905
115496,139047
115507,99461
115515,142274
115519,117984
115523,115569
115577,123960
115600,115612
115657,119859
115659,141620
115660,12786
115663,104196
115686,115685
115697,137864
115700,104091
115718,115722
115719,115800
115723,115734
115733,116680
115765,116648
115771,116728
115778,115800
115784,115786
115802,118376
115824,115836
115846,115855
115847,96442
115873,92874
115876,115900
115889,115888
115918,76602
115940,118393
115959,115977
115960,115980
115995,116014
115998,59461
116007,135
116061,132778
116073,116598
116077,2984
116078,50221
116085,80576
116093,131459
116103,118065
116113,125789
116114,116128
116115,116142
116124,116150
116156,138271
116157,48344
116158,125379
116166,116188
116167,1667
116196,40118
116198,116223
116199,82338
116209,79774
116210,116224
116212,116497
116236,116256
116237,112338
116246,116242
116284,84541
116288,116287
116291,28326
116314,155147
116316,125833
116318,130794
116334,155147
116339,105178
116340,116381
116343,116845
116345,61740
116350,137861
116378,117150
116380,117094
116400,116423
116429,55012
116473,116517
116493,40849
116502,116619
116525,95318
116537,116573
116538,78758
116541,133501
116555,116554
116602,94868
116618,116614
116644,23793
116697,137865
116711,137882
116712,22191
116729,116739
116759,137874
116764,137853
116772,122025
116773,143318
116778,58819
116779,124115
116790,126616
116830,116856
116832,116864
116853,117786
116870,22668
116897,59174
116898,116855
116940,116948
116954,119616
116958,140385
116971,72540
117016,117031
117024,117026
117034,115199
117054,120215
117062,44735
117069,23342
117073,805
117134,117164
117161,117209
117163,131057
117233,121196
117243,104196
117257,27666
117295,134793
117300,117360
117303,119988
117310,117309
117312,144112
117330,117392
117332,117361
117339,526
117345,117387
117348,5308
117408,53026
117413,154625
117420,153355
117461,117475
117493,25904
117529,135075
117542,33863
117554,6055
117559,117577
117560,137863
117568,70365
117580,117605
117672,5651
117673,117697
117694,119548
117735,117768
117742,120042
117743,125253
117780,93848
117793,131962
117798,34539
117802,101630
117803,97236
117815,119871
117821,118926
117842,105909
117864,126951
117875,120820
117880,121442
117888,96455
117927,73555
117962,137884
117966,108385
117971,416
118013,16026
118029,123027
118057,118095
118077,303
118087,132157
118091,136892
118097,140274
118125,118143
118128,132
118151,128375
118159,118194
118175,91073
118183,77095
118196,118195
118204,119825
118212,118406
118226,912
118244,8453
118246,43297
118252,118270
118271,83868
118273,118307
118295,64115
118299,118337
118319,634
118363,118441
118373,118402
118382,118428
118386,1650
118416,147043
118457,121675
118469,15279
118543,59979
118551,118572
118580,72242
118585,107636
118586,26076
118590,118589
118611,118631
118613,118632
118629,118656
118655,417
118668,118684
118673,118699
118694,137854
118712,118738
118713,76104
118714,39725
118717,135877
118752,137867
118774,137861
118807,53062
118816,56140
118837,85368
118846,126973
118863,118903
118868,118867
118963,93174
118964,63518
118975,118974
119010,119662
119014,416
119036,74161
119038,98565
119050,119114
119051,119115
119053,106737
119057,88569
119062,142710
119066,119130
119070,119305
119085,137871
119102,113014
119106,119135
119127,119154
119146,95396
119186,119185
119188,1460
119195,131290
119197,149863
119208,139758
119209,124514
119228,120086
119235,119511
119243,80741
119246,119257
119247,119258
119248,119275
119317,74827
119338,119337
119341,119360
119356,126239
119380,7770
119388,2228
119428,14047
119444,4593
119573,123470
119574,122161
119595,53970
119621,119639
119622,75776
119626,119641
119629,7536
119654,119678
119688,121941
119698,74790
119735,14
119736,120721
119761,135
119769,8095
119797,55828
119833,141318
119839,119762
119844,79299
119851,52
119860,1492
119878,50876
119919,131665
119929,120999
119930,121000
119959,120507
119983,109961
119990,120051
119991,120051
120025,49
120054,120061
120085,105584
120125,39437
120158,148863
120164,120207
120320,137912
120328,123787
120356,120369
120358,105
120388,149350
120394,147760
120411,120442
120429,120444
120453,120491
120458,106126
120464,137864
120473,120475
120484,125861
120485,120843
120502,140834
120522,122243
120552,120564
120583,31913
120601,5456
120602,64446
120604,136487
120605,136487
120610,12185
120617,6431
120622,120806
120660,120686
120698,69708
120742,151498
120826,133439
120830,35147
120831,82178
120832,76659
120833,85124
120835,123066
120915,134448
120928,118174
120956,144115
120980,124448
120987,95060
121073,121116
121175,17755
121179,129573
121180,129572
121190,97191
121206,88529
121214,39701
121225,121544
121226,136374
121255,123916
121300,86654
121333,31039
121361,95187
121373,13153
121377,62400
121439,126431
121440,126432
121486,2139
121529,84988
121533,135146
121534,121567
121571,130340
121619,121618
121657,137871
121677,115308
121716,121724
121718,124714
121728,96621
121747,143144
121762,1032
121911,126140
121915,122764
121916,137863
121925,121924
121926,127580
121932,49746
121943,69770
121954,93024
121963,121962
121968,128770
121976,94466
121979,17
121984,127730
122026,137907
122039,122582
122071,523
122077,97188
122080,625
122098,111291
122112,125823
122120,38665
122158,119607
122212,110946
122239,122240
122244,137873
122281,137862
122306,148495
122311,122872
122312,122871
122313,122873
122330,122389
122349,123175
122352,122418
122379,68528
122381,122396
122385,113520
122432,132950
122433,132176
122464,120887
122469,111040
122489,122812
122589,115920
122607,122656
122645,122662
122650,114737
122660,122659
122671,122672
122692,122691
122696,140793
122700,123954
122702,122713
122746,122775
122819,107848
122835,98583
122862,123105
122870,110700
122895,123874
122918,122958
122934,122948
122946,124287
122967,80938
122974,122973
123021,89308
123046,123709
123061,123708
123065,123128
123074,137904
123078,137862
123099,137873
123100,7443
123101,7443
123104,140875
123124,130125
123151,124919
123173,49
123178,6055
123193,1497
123252,123307
123267,98703
123274,9134
123332,54077
123346,137940
123362,85
123374,124829
123387,134041
123396,870
123411,124707
123437,139105
123447,52473
123448,205
123462,123464
123510,2287
123511,151713
123522,124200
123523,87875
123530,124609
123535,91171
123538,124258
123550,54412
123555,128722
123581,29586
123596,1750
123599,124715
123601,124514
123611,18035
123621,123371
123648,123647
123649,123654
123687,127431
123696,41
123734,123747
123815,124531
123868,123876
123871,123879
123890,133497
123936,145567
123967,30972
123973,134408
123975,125780
123977,142477
123978,124022
123982,58725
124030,129996
124040,123701
124047,125815
124051,106
124217,15032
124234,134944
124265,130904
124269,140202
124292,133215
124294,47626
124331,125729
124336,63
124338,124471
124366,20481
124373,22373
124382,12153
124404,68983
124483,128343
124490,63
124491,130513
124493,126432
124503,139726
124542,150710
124545,124547
124569,10411
124597,129770
124616,74621
124633,119084
124645,132134
124682,103460
124702,137913
124724,129649
124794,140973
124805,128231
124812,9200
124815,142855
124819,1917
124824,1304
124831,134333
124832,126527
124840,23681
124846,15818
124857,19424
124864,125688
124879,125535
124889,115554
124897,125446
124911,138365
124914,100908
124965,99943
124978,48342
125017,124732
125023,109634
125033,126225
125035,70897
125052,126043
125079,133468
125090,131208
125095,126788
125120,131207
125152,107848
125168,125185
125177,125185
125234,87787
125257,128078
125262,109124
125276,5690
125293,129028
125307,140886
125322,131493
125337,53963
125378,99229
125385,125384
125470,96508
125492,126380
125528,125607
125548,125584
125549,125590
125552,133988
125559,125597
125625,134383
125632,116426
125639,125049
125647,125678
125653,125651
125665,125670
125711,125777
125720,125719
125750,112599
125785,125796
125788,13470
125829,41491
125835,125861
125924,125962
125933,142316
125941,125963
125954,125964
125974,130666
125979,127387
125980,123768
126030,21261
126039,76140
126051,89014
126067,83217
126111,100132
126121,123564
126122,126732
126128,82410
126132,126150
126173,126236
126191,73717
